CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Rating,Exited,Geography,Gender
705.0,36.0,3.0,135795.63,1.0,0.0,1.0,91001.02,-5,0,Berlin-Germany,Female
736.0,37.0,5.0,107716.57,1.0,1.0,0.0,173776.5,2,1,Berlin-Germany,Female
611.0,38.0,2.0,97460.1,1.0,0.0,0.0,98348.66,-5,0,Paris-France,Female
637.0,29.0,3.0,0.0,2.0,1.0,0.0,173843.53,-4,0,Paris-France,Female
663.0,32.0,,98298.18,1.0,1.0,1.0,127630.88,-5,0,Paris-France,Male
664.0,42.0,7.0,187602.18,1.0,1.0,0.0,186392.99,-2,1,Paris-France,Male
644.0,49.0,2.0,12459.19,1.0,0.0,0.0,156787.34,-5,1,Madrid-Spain,Male
738.0,55.0,7.0,133377.8,1.0,1.0,,24207.86,-2,1,Berlin-Germany,Male
567.0,46.0,8.0,0.0,2.0,1.0,1.0,173498.77,-2,0,Madrid-Spain,Female
587.0,40.0,2.0,0.0,4.0,0.0,1.0,106174.7,2,0,Paris-France,Male
711.0,33.0,3.0,163569.88,1.0,1.0,1.0,50299.17,2,0,Paris-France,Male
773.0,36.0,2.0,0.0,2.0,1.0,1.0,82422.89,-2,0,Paris-France,Male
667.0,30.0,4.0,0.0,1.0,1.0,0.0,157072.91,2,0,Paris-France,Male
687.0,31.0,2.0,0.0,2.0,0.0,1.0,160122.66,4,0,Madrid-Spain,Male
697.0,,3.0,148055.74,1.0,0.0,0.0,199674.83,4,0,Paris-France,Male
582.0,26.0,6.0,0.0,1.0,1.0,0.0,114092.72,-5,0,Paris-France,Female
686.0,42.0,5.0,148942.0,1.0,1.0,1.0,129964.94,-2,0,Berlin-Germany,Female
769.0,36.0,8.0,0.0,2.0,1.0,1.0,60584.33,4,0,Paris-France,Female
699.0,32.0,7.0,0.0,2.0,1.0,1.0,79342.33,4,0,Paris-France,Male
693.0,33.0,5.0,118469.78,2.0,1.0,0.0,73983.63,-1,0,Berlin-Germany,Female
597.0,36.0,2.0,0.0,2.0,1.0,1.0,138360.31,-5,0,Paris-France,Male
646.0,38.0,4.0,79450.07,1.0,0.0,0.0,142730.51,-5,0,Paris-France,Female
606.0,,0.0,135984.15,2.0,1.0,0.0,186778.89,-1,1,Paris-France,Female
525.0,37.0,0.0,0.0,1.0,0.0,1.0,131521.72,-3,0,Paris-France,Female
629.0,33.0,7.0,81153.82,1.0,1.0,1.0,158379.25,-2,0,Madrid-Spain,Male
602.0,33.0,1.0,0.0,2.0,1.0,1.0,134886.11,0,0,Paris-France,Male
511.0,32.0,2.0,0.0,2.0,1.0,1.0,106564.88,-1,0,Paris-France,Female
732.0,,5.0,0.0,2.0,0.0,0.0,90876.95,-5,0,Paris-France,Female
739.0,32.0,1.0,0.0,2.0,1.0,1.0,131906.95,2,0,Madrid-Spain,Female
637.0,37.0,9.0,114330.95,1.0,1.0,0.0,75832.53,0,0,Berlin-Germany,Male
850.0,39.0,5.0,0.0,2.0,1.0,0.0,4423.63,-1,0,Madrid-Spain,Unknown
562.0,22.0,1.0,134023.05,1.0,1.0,0.0,94875.23,4,0,Paris-France,Female
611.0,24.0,7.0,0.0,2.0,1.0,1.0,157891.27,2,0,Paris-France,Male
603.0,51.0,0.0,115409.6,2.0,0.0,1.0,172601.62,-5,1,Paris-France,Female
679.0,35.0,4.0,131354.76,1.0,1.0,1.0,823.24,-3,0,Berlin-Germany,Male
547.0,34.0,1.0,0.0,2.0,1.0,1.0,157873.02,-4,0,Paris-France,Female
710.0,40.0,4.0,98899.22,2.0,1.0,1.0,,-5,0,Berlin-Germany,Female
619.0,32.0,7.0,0.0,2.0,1.0,0.0,176780.77,3,0,Paris-France,Male
589.0,28.0,6.0,0.0,2.0,1.0,0.0,126761.9,0,0,Paris-France,Female
663.0,29.0,4.0,0.0,2.0,0.0,0.0,47729.67,0,0,Paris-France,Female
724.0,35.0,1.0,144773.29,1.0,1.0,0.0,82526.92,-3,0,Madrid-Spain,Male
457.0,45.0,5.0,135643.0,1.0,0.0,0.0,173219.09,0,0,Paris-France,Female
682.0,35.0,5.0,127076.68,2.0,0.0,0.0,155711.64,3,0,Berlin-Germany,Male
591.0,51.0,3.0,114347.85,1.0,1.0,1.0,108301.45,2,1,Berlin-Germany,Female
523.0,39.0,1.0,0.0,2.0,1.0,1.0,73977.23,4,0,Paris-France,Male
739.0,30.0,2.0,113220.61,2.0,1.0,1.0,88750.84,-4,0,Berlin-Germany,Male
717.0,26.0,6.0,0.0,2.0,1.0,1.0,159948.19,-1,0,Madrid-Spain,Female
715.0,26.0,1.0,0.0,1.0,0.0,1.0,148760.06,3,0,Madrid-Spain,Male
632.0,37.0,7.0,93301.74,1.0,1.0,0.0,120830.86,1,0,Paris-France,Female
705.0,38.0,6.0,144432.04,1.0,1.0,1.0,73963.17,0,0,Paris-France,Male
576.0,55.0,9.0,0.0,1.0,1.0,0.0,94450.97,2,1,Paris-France,Male
714.0,28.0,8.0,0.0,2.0,0.0,1.0,181499.77,-5,0,Paris-France,Male
714.0,35.0,9.0,83715.07,1.0,1.0,0.0,153893.37,-3,0,Paris-France,Male
687.0,,6.0,129837.72,2.0,1.0,1.0,143739.21,1,0,Berlin-Germany,Male
843.0,36.0,6.0,0.0,1.0,0.0,1.0,115291.86,3,0,Paris-France,Female
623.0,44.0,4.0,145984.92,1.0,1.0,1.0,24564.7,-4,0,Berlin-Germany,Male
443.0,28.0,3.0,0.0,2.0,1.0,0.0,159165.7,-2,0,Paris-France,Male
614.0,39.0,4.0,131325.24,1.0,1.0,0.0,153392.38,4,1,Berlin-Germany,Male
691.0,29.0,6.0,0.0,2.0,0.0,0.0,100995.68,1,0,Paris-France,Male
739.0,30.0,4.0,0.0,1.0,0.0,1.0,62688.23,-2,0,Madrid-Spain,Male
653.0,61.0,7.0,0.0,2.0,1.0,1.0,84486.65,-3,0,Madrid-Spain,Female
627.0,23.0,3.0,122478.51,1.0,0.0,1.0,147230.77,-5,0,Berlin-Germany,Male
682.0,38.0,2.0,147510.21,2.0,1.0,,187811.71,-5,0,Berlin-Germany,Male
596.0,28.0,4.0,0.0,2.0,1.0,1.0,141053.85,-5,0,Paris-France,Male
683.0,33.0,4.0,153313.34,1.0,1.0,0.0,89566.74,-5,0,Paris-France,Male
609.0,39.0,6.0,0.0,1.0,0.0,1.0,112585.19,4,0,Madrid-Spain,Unknown
485.0,26.0,10.0,80788.56,2.0,1.0,0.0,171099.28,2,0,Paris-France,Male
579.0,,1.0,0.0,2.0,1.0,1.0,68814.23,4,0,Paris-France,Male
604.0,41.0,3.0,55732.58,1.0,1.0,1.0,75664.56,3,0,Paris-France,Female
738.0,45.0,6.0,0.0,2.0,1.0,1.0,57563.25,-5,0,Paris-France,Female
692.0,41.0,2.0,0.0,1.0,1.0,0.0,195074.62,3,0,Paris-France,Female
595.0,32.0,1.0,126670.37,1.0,1.0,1.0,102426.12,3,0,Paris-France,Female
721.0,34.0,,82696.09,2.0,1.0,1.0,115268.85,-3,0,Paris-France,Male
602.0,41.0,9.0,178742.71,1.0,1.0,1.0,194913.86,4,0,Madrid-Spain,Male
680.0,31.0,3.0,127331.46,3.0,1.0,1.0,146700.22,3,1,Berlin-Germany,Female
676.0,47.0,,171490.78,,0.0,1.0,79099.64,1,0,Paris-France,Male
730.0,35.0,2.0,124098.54,2.0,1.0,1.0,196255.68,-2,0,Berlin-Germany,Male
683.0,48.0,4.0,132193.94,1.0,0.0,1.0,96546.55,-3,0,Berlin-Germany,Male
613.0,36.0,4.0,0.0,2.0,1.0,0.0,98820.07,2,0,Paris-France,Male
645.0,33.0,2.0,145988.15,1.0,1.0,0.0,163557.08,-2,1,Paris-France,Female
592.0,42.0,9.0,0.0,2.0,1.0,0.0,74850.47,3,0,Madrid-Spain,Male
624.0,30.0,3.0,162923.85,1.0,1.0,1.0,65801.44,4,0,Paris-France,Male
587.0,22.0,6.0,139129.92,1.0,1.0,,63747.51,1,1,Berlin-Germany,Female
733.0,26.0,8.0,109493.47,2.0,1.0,1.0,72350.74,1,0,Berlin-Germany,Male
738.0,48.0,2.0,103747.72,3.0,0.0,0.0,184842.1,1,1,Berlin-Germany,Female
535.0,44.0,8.0,0.0,1.0,0.0,0.0,139431.38,-1,1,Paris-France,Female
579.0,44.0,9.0,0.0,1.0,0.0,1.0,102799.34,0,1,Paris-France,Female
775.0,,4.0,0.0,2.0,1.0,1.0,73329.08,-4,0,Paris-France,Female
725.0,36.0,9.0,0.0,2.0,1.0,1.0,125870.82,4,0,Madrid-Spain,Male
663.0,37.0,7.0,98800.0,2.0,1.0,0.0,82969.61,-2,0,Paris-France,Female
645.0,,8.0,135984.15,2.0,0.0,0.0,87422.15,-4,0,Paris-France,Male
559.0,21.0,5.0,0.0,2.0,0.0,1.0,,-2,0,Paris-France,Male
569.0,35.0,9.0,112465.19,1.0,1.0,0.0,150661.66,-4,1,Madrid-Spain,Male
681.0,36.0,8.0,0.0,2.0,1.0,0.0,186976.48,1,0,Madrid-Spain,Female
684.0,47.0,7.0,141528.88,1.0,1.0,0.0,60533.96,4,1,Paris-France,Female
679.0,49.0,6.0,105760.49,2.0,1.0,1.0,138399.86,-5,0,Berlin-Germany,Male
731.0,38.0,9.0,0.0,2.0,1.0,0.0,113656.38,4,0,Paris-France,Female
698.0,50.0,6.0,0.0,1.0,1.0,0.0,88566.9,1,1,Madrid-Spain,Female
803.0,54.0,3.0,0.0,1.0,1.0,1.0,93882.52,-5,1,Paris-France,Female
671.0,24.0,2.0,0.0,1.0,0.0,1.0,172097.4,0,0,Paris-France,Female
609.0,51.0,1.0,0.0,2.0,1.0,1.0,134901.34,-2,0,Paris-France,Female
619.0,36.0,8.0,0.0,2.0,0.0,0.0,42392.24,4,0,Paris-France,Male
589.0,37.0,7.0,119452.03,1.0,1.0,,174032.0,-5,0,Madrid-Spain,Male
712.0,33.0,7.0,0.0,2.0,1.0,0.0,91573.18,-1,0,Paris-France,Male
639.0,34.0,6.0,0.0,2.0,1.0,0.0,116052.93,-2,0,Paris-France,Male
635.0,40.0,4.0,0.0,2.0,1.0,1.0,36697.48,1,0,Madrid-Spain,Male
712.0,41.0,5.0,0.0,1.0,1.0,1.0,64867.67,3,1,Madrid-Spain,Female
710.0,29.0,7.0,131317.48,1.0,0.0,1.0,101693.73,3,0,Paris-France,Male
699.0,27.0,7.0,103818.49,1.0,1.0,0.0,96929.24,0,0,Paris-France,Female
805.0,56.0,6.0,151802.29,1.0,1.0,1.0,46791.09,3,0,Berlin-Germany,Male
703.0,44.0,4.0,90425.15,1.0,1.0,1.0,64516.8,3,0,Madrid-Spain,Unknown
834.0,40.0,5.0,137811.66,1.0,1.0,1.0,25395.02,-2,0,Paris-France,Female
579.0,33.0,2.0,0.0,2.0,1.0,1.0,50400.32,-4,0,Paris-France,Male
627.0,27.0,1.0,62092.9,1.0,1.0,1.0,105887.04,-1,0,Madrid-Spain,Male
731.0,40.0,5.0,0.0,2.0,1.0,1.0,38761.61,3,0,Paris-France,Male
682.0,32.0,2.0,0.0,2.0,1.0,1.0,182527.43,-5,0,Paris-France,Male
695.0,27.0,1.0,118098.15,1.0,0.0,0.0,147549.76,2,0,Berlin-Germany,Male
413.0,35.0,2.0,0.0,2.0,1.0,1.0,60972.84,3,0,Paris-France,Male
706.0,29.0,6.0,0.0,1.0,1.0,1.0,171037.63,1,0,Madrid-Spain,Male
696.0,40.0,9.0,0.0,2.0,1.0,1.0,96670.2,-4,0,Paris-France,Female
577.0,40.0,7.0,99097.27,,1.0,0.0,158527.63,1,1,Paris-France,Male
578.0,,5.0,0.0,1.0,1.0,,56770.76,1,0,Paris-France,Male
601.0,45.0,9.0,0.0,1.0,1.0,0.0,130376.68,-5,0,Paris-France,Female
558.0,35.0,7.0,0.0,2.0,1.0,0.0,143635.25,2,0,Paris-France,Male
571.0,31.0,6.0,109531.11,2.0,,0.0,101382.86,0,0,Berlin-Germany,Female
648.0,,7.0,0.0,2.0,1.0,1.0,64849.54,-3,0,Paris-France,Female
461.0,,7.0,0.0,2.0,1.0,1.0,76744.72,1,0,Paris-France,Female
537.0,34.0,7.0,160737.65,,0.0,0.0,86743.94,-1,1,Paris-France,Female
736.0,42.0,5.0,51522.75,1.0,1.0,1.0,192131.77,-3,0,Paris-France,Male
722.0,40.0,9.0,0.0,1.0,0.0,1.0,144099.48,0,1,Paris-France,Female
667.0,42.0,7.0,87202.38,2.0,1.0,1.0,77866.91,-4,0,Madrid-Spain,Male
597.0,37.0,2.0,154558.7,1.0,1.0,1.0,116471.19,-2,0,Paris-France,Female
676.0,40.0,4.0,180520.41,2.0,1.0,1.0,171045.25,-5,0,Berlin-Germany,Female
516.0,48.0,5.0,0.0,1.0,1.0,0.0,120880.72,1,1,Paris-France,Female
591.0,51.0,7.0,129834.3,1.0,1.0,1.0,161405.09,-5,1,Berlin-Germany,Female
688.0,39.0,4.0,0.0,1.0,0.0,0.0,130866.95,1,1,Paris-France,Male
681.0,38.0,5.0,181804.34,2.0,1.0,1.0,57517.71,1,0,Berlin-Germany,Male
667.0,29.0,9.0,104719.98,2.0,1.0,0.0,60901.65,-2,0,Berlin-Germany,Female
684.0,28.0,1.0,91025.07,2.0,1.0,0.0,109783.17,4,0,Paris-France,Male
691.0,32.0,5.0,0.0,1.0,1.0,1.0,181429.77,-2,0,Paris-France,Female
682.0,47.0,0.0,74989.45,1.0,1.0,1.0,57553.06,4,0,Paris-France,Male
632.0,51.0,4.0,142550.36,1.0,1.0,0.0,125553.62,-5,0,Paris-France,Male
706.0,32.0,9.0,0.0,2.0,,0.0,164741.5,-2,0,Paris-France,Female
725.0,27.0,6.0,111168.97,1.0,1.0,0.0,142170.44,-3,0,Paris-France,Male
711.0,37.0,1.0,0.0,2.0,1.0,1.0,117977.45,-2,0,Madrid-Spain,Male
770.0,43.0,8.0,0.0,1.0,1.0,0.0,26080.54,2,0,Paris-France,Female
648.0,43.0,1.0,91622.42,1.0,0.0,1.0,94875.03,-3,1,Berlin-Germany,Male
583.0,29.0,4.0,121823.4,2.0,1.0,1.0,50368.87,-3,0,Paris-France,Female
645.0,37.0,9.0,0.0,1.0,1.0,1.0,122580.48,2,0,Paris-France,Female
579.0,33.0,7.0,0.0,2.0,1.0,0.0,121894.31,2,0,Paris-France,Unknown
474.0,,9.0,0.0,1.0,1.0,0.0,166650.87,-5,0,Paris-France,Female
589.0,22.0,9.0,0.0,1.0,1.0,0.0,73464.88,-4,1,Paris-France,Male
543.0,33.0,3.0,0.0,2.0,1.0,1.0,109895.16,0,0,Paris-France,Male
662.0,36.0,3.0,141356.02,1.0,1.0,1.0,89934.85,0,0,Berlin-Germany,Female
641.0,37.0,5.0,89634.69,1.0,1.0,0.0,169583.18,1,1,Berlin-Germany,Female
717.0,25.0,5.0,0.0,1.0,1.0,1.0,129569.92,-4,0,Paris-France,Female
733.0,40.0,4.0,0.0,2.0,1.0,1.0,168035.24,-2,0,Paris-France,Female
806.0,33.0,7.0,0.0,2.0,0.0,1.0,56759.79,4,0,Madrid-Spain,Male
850.0,39.0,2.0,0.0,2.0,1.0,1.0,980.93,-2,0,Madrid-Spain,Male
488.0,28.0,9.0,110941.93,2.0,0.0,1.0,163484.8,-2,0,Berlin-Germany,Female
684.0,40.0,5.0,0.0,2.0,1.0,1.0,71776.76,2,0,Madrid-Spain,Female
411.0,29.0,3.0,59697.17,2.0,1.0,1.0,53483.21,1,0,Paris-France,Male
628.0,45.0,9.0,0.0,2.0,1.0,0.0,96862.56,2,0,Paris-France,Male
696.0,32.0,9.0,142360.62,2.0,1.0,1.0,48644.94,-5,0,Berlin-Germany,Male
582.0,42.0,0.0,0.0,1.0,0.0,0.0,80591.02,0,1,Paris-France,Female
588.0,40.0,5.0,143566.12,1.0,0.0,1.0,189607.71,4,1,Madrid-Spain,Female
515.0,58.0,4.0,131852.81,1.0,1.0,1.0,81436.68,-3,0,Paris-France,Male
570.0,37.0,2.0,0.0,2.0,1.0,0.0,33877.29,-4,1,Paris-France,Male
645.0,60.0,1.0,0.0,1.0,1.0,1.0,132973.21,-4,1,Paris-France,Female
636.0,71.0,1.0,0.0,1.0,1.0,1.0,124906.59,-2,1,Paris-France,Female
762.0,33.0,4.0,132796.04,2.0,1.0,1.0,191821.35,-1,0,Berlin-Germany,Male
685.0,32.0,3.0,0.0,2.0,1.0,0.0,124489.88,-5,0,Paris-France,Male
551.0,34.0,3.0,145751.03,,0.0,0.0,113089.32,2,0,Paris-France,Male
628.0,76.0,7.0,185966.64,1.0,0.0,1.0,60420.07,4,0,Paris-France,Male
632.0,41.0,7.0,0.0,3.0,0.0,1.0,59890.29,-2,1,Madrid-Spain,Male
559.0,34.0,7.0,0.0,,1.0,1.0,126761.9,3,0,Paris-France,Male
717.0,34.0,9.0,0.0,2.0,1.0,1.0,132436.45,-2,0,Paris-France,Female
563.0,42.0,10.0,160541.33,2.0,0.0,,180621.08,2,1,Paris-France,Female
590.0,25.0,7.0,0.0,2.0,1.0,0.0,196789.9,4,0,Madrid-Spain,Female
598.0,61.0,1.0,97361.66,1.0,1.0,1.0,149922.38,0,0,Berlin-Germany,Female
619.0,35.0,4.0,,2.0,0.0,0.0,171922.92,-5,0,Paris-France,Male
746.0,33.0,9.0,141581.08,1.0,1.0,1.0,161465.21,-4,1,Berlin-Germany,Female
759.0,31.0,2.0,144553.94,1.0,1.0,1.0,168882.09,1,0,Paris-France,Male
695.0,33.0,2.0,124593.13,2.0,1.0,1.0,184524.01,3,0,Berlin-Germany,Female
635.0,41.0,6.0,139834.93,1.0,1.0,1.0,152417.79,2,1,Madrid-Spain,Female
715.0,21.0,,81589.04,2.0,1.0,1.0,173511.72,-3,0,Paris-France,Male
633.0,37.0,9.0,143835.47,1.0,1.0,1.0,33326.71,-5,0,Paris-France,Male
809.0,33.0,7.0,0.0,1.0,1.0,1.0,,1,0,Paris-France,Female
748.0,24.0,4.0,102954.68,1.0,0.0,0.0,45978.39,3,1,Berlin-Germany,Male
524.0,33.0,4.0,0.0,2.0,0.0,1.0,64593.24,4,0,Paris-France,Male
591.0,33.0,5.0,0.0,2.0,0.0,0.0,125959.86,0,0,Madrid-Spain,Female
678.0,32.0,2.0,124586.93,1.0,1.0,1.0,181218.37,-5,0,Madrid-Spain,Male
683.0,37.0,3.0,130652.52,2.0,1.0,0.0,114566.48,-4,0,Berlin-Germany,Male
700.0,26.0,2.0,0.0,2.0,0.0,0.0,50051.42,4,0,Paris-France,Male
754.0,32.0,5.0,0.0,2.0,0.0,0.0,44830.71,4,0,Paris-France,Female
504.0,34.0,8.0,125130.28,1.0,1.0,0.0,61636.22,-3,0,Paris-France,Male
651.0,49.0,2.0,0.0,1.0,1.0,1.0,114522.68,-1,1,Paris-France,Male
643.0,35.0,7.0,121628.9,1.0,0.0,1.0,57380.05,-5,0,Paris-France,Male
584.0,31.0,3.0,0.0,1.0,1.0,0.0,122996.76,-4,1,Madrid-Spain,Male
745.0,36.0,7.0,0.0,1.0,1.0,0.0,8222.96,3,0,Paris-France,Male
615.0,32.0,3.0,115725.24,1.0,1.0,1.0,62370.67,1,0,Paris-France,Female
554.0,38.0,9.0,0.0,2.0,1.0,0.0,105533.96,-2,0,Paris-France,Female
648.0,29.0,7.0,0.0,2.0,1.0,0.0,124489.88,-5,0,Paris-France,Male
635.0,38.0,5.0,0.0,2.0,1.0,1.0,51515.17,-1,0,Paris-France,Female
507.0,26.0,2.0,0.0,2.0,0.0,0.0,115842.1,-3,0,Paris-France,Male
638.0,,0.0,122501.28,1.0,1.0,1.0,95007.8,0,0,Berlin-Germany,Female
643.0,36.0,10.0,133634.02,1.0,1.0,0.0,170968.99,4,0,Berlin-Germany,Unknown
577.0,31.0,3.0,140014.42,1.0,0.0,1.0,86350.97,1,0,Madrid-Spain,Male
711.0,29.0,3.0,130181.47,2.0,1.0,0.0,31811.44,-1,1,Paris-France,Female
773.0,37.0,1.0,122827.07,2.0,1.0,0.0,136797.28,4,0,Berlin-Germany,Male
535.0,26.0,3.0,145219.3,2.0,1.0,0.0,167573.06,4,0,Berlin-Germany,Male
757.0,43.0,4.0,0.0,1.0,0.0,1.0,164039.51,-5,1,Paris-France,Female
561.0,36.0,8.0,141656.76,2.0,0.0,0.0,135815.38,0,0,Madrid-Spain,Male
712.0,34.0,0.0,0.0,2.0,1.0,1.0,127560.77,-1,0,Paris-France,Male
508.0,31.0,3.0,72541.48,1.0,1.0,0.0,129803.08,-1,1,Paris-France,Male
582.0,33.0,7.0,115465.98,1.0,1.0,1.0,120853.83,1,0,Paris-France,Female
562.0,28.0,3.0,,2.0,1.0,1.0,108645.85,4,0,Paris-France,Female
649.0,48.0,9.0,96956.1,,1.0,1.0,176743.51,-3,0,Madrid-Spain,Female
594.0,43.0,9.0,0.0,1.0,1.0,1.0,173852.88,2,1,Paris-France,Female
738.0,39.0,3.0,134980.58,1.0,1.0,0.0,94568.96,-3,0,Paris-France,Female
523.0,45.0,5.0,0.0,2.0,1.0,1.0,121428.2,-2,0,Paris-France,Unknown
671.0,43.0,1.0,139973.65,2.0,1.0,1.0,667.66,2,0,Berlin-Germany,Female
684.0,27.0,3.0,133446.34,1.0,1.0,1.0,3154.95,-3,0,Madrid-Spain,Female
646.0,37.0,2.0,157956.79,1.0,0.0,0.0,122073.23,4,1,Berlin-Germany,Female
850.0,37.0,,0.0,1.0,1.0,0.0,132973.39,-5,0,Paris-France,Male
498.0,36.0,,135071.12,1.0,1.0,1.0,144496.07,-1,0,Madrid-Spain,Female
802.0,26.0,6.0,103023.26,1.0,1.0,1.0,148087.62,-2,0,Paris-France,Female
559.0,44.0,9.0,153764.52,1.0,1.0,1.0,141225.65,2,0,Paris-France,Male
648.0,56.0,2.0,119496.63,1.0,1.0,0.0,125762.95,-4,1,Berlin-Germany,Female
633.0,34.0,1.0,0.0,2.0,0.0,0.0,38772.14,-3,0,Paris-France,Female
653.0,25.0,6.0,51690.77,2.0,1.0,1.0,172967.08,-1,0,Paris-France,Male
516.0,58.0,3.0,105979.17,2.0,1.0,1.0,129964.75,0,0,Paris-France,Female
637.0,31.0,6.0,0.0,3.0,,0.0,146213.75,1,1,Paris-France,Male
681.0,40.0,1.0,146765.59,1.0,1.0,0.0,123563.85,-1,0,Madrid-Spain,Male
656.0,40.0,3.0,0.0,1.0,1.0,1.0,94439.71,2,1,Paris-France,Female
583.0,,9.0,0.0,2.0,1.0,0.0,103570.28,-3,0,Paris-France,Male
656.0,47.0,10.0,91956.49,1.0,1.0,0.0,,4,1,Berlin-Germany,Female
516.0,38.0,7.0,0.0,2.0,1.0,1.0,138051.19,2,0,Paris-France,Male
603.0,29.0,4.0,0.0,2.0,1.0,1.0,176913.12,1,0,Paris-France,Male
772.0,38.0,3.0,0.0,1.0,1.0,1.0,100496.84,-1,1,Paris-France,Male
712.0,59.0,9.0,0.0,1.0,1.0,0.0,119313.74,1,0,Paris-France,Female
567.0,31.0,6.0,99786.2,2.0,1.0,1.0,54340.24,0,0,Berlin-Germany,Male
681.0,33.0,0.0,0.0,1.0,1.0,1.0,166423.66,-3,0,Paris-France,Male
773.0,38.0,3.0,90546.07,1.0,1.0,1.0,175072.6,1,0,Paris-France,Female
749.0,71.0,7.0,128829.25,1.0,1.0,1.0,181794.86,1,0,Berlin-Germany,Male
576.0,56.0,7.0,0.0,2.0,0.0,0.0,8991.73,3,1,Paris-France,Male
569.0,31.0,9.0,0.0,2.0,1.0,0.0,114448.3,-3,0,Paris-France,Male
707.0,36.0,2.0,87099.85,1.0,1.0,0.0,88721.84,3,0,Paris-France,Male
687.0,34.0,3.0,0.0,2.0,0.0,1.0,169286.89,-4,0,Madrid-Spain,Female
577.0,47.0,8.0,0.0,1.0,0.0,1.0,91514.62,-3,0,Madrid-Spain,Female
655.0,37.0,6.0,106528.15,1.0,1.0,1.0,179446.31,0,0,Madrid-Spain,Male
586.0,58.0,7.0,0.0,3.0,1.0,1.0,82878.16,2,1,Paris-France,Male
610.0,32.0,9.0,117438.92,2.0,1.0,1.0,,-4,0,Berlin-Germany,Male
691.0,24.0,7.0,103564.83,1.0,0.0,0.0,103564.75,3,1,Berlin-Germany,Female
614.0,45.0,1.0,0.0,2.0,0.0,1.0,173454.07,0,0,Madrid-Spain,Male
636.0,43.0,9.0,132730.17,2.0,1.0,0.0,74637.57,0,0,Berlin-Germany,Male
544.0,54.0,6.0,0.0,1.0,1.0,1.0,135077.01,-4,1,Paris-France,Male
697.0,71.0,3.0,0.0,1.0,1.0,1.0,173844.71,1,0,Paris-France,Female
582.0,39.0,3.0,156824.59,1.0,1.0,1.0,157567.37,-5,0,Paris-France,Female
675.0,33.0,1.0,0.0,1.0,1.0,1.0,116471.43,1,1,Paris-France,Female
614.0,51.0,3.0,0.0,3.0,1.0,0.0,109742.55,-5,1,Paris-France,Female
516.0,37.0,8.0,113143.12,1.0,1.0,0.0,3363.36,-4,0,Paris-France,Female
593.0,36.0,2.0,111094.01,1.0,1.0,0.0,84982.9,0,0,Berlin-Germany,Male
711.0,37.0,4.0,0.0,2.0,1.0,,55857.48,0,0,Paris-France,Female
682.0,51.0,2.0,155423.17,1.0,1.0,0.0,175314.87,-3,1,Berlin-Germany,Male
496.0,38.0,2.0,124493.04,2.0,1.0,1.0,43496.36,-2,0,Berlin-Germany,Female
662.0,38.0,1.0,106913.43,1.0,1.0,0.0,76640.29,4,0,Paris-France,Male
702.0,41.0,7.0,111798.06,1.0,0.0,0.0,150836.98,-3,0,Madrid-Spain,Unknown
623.0,43.0,9.0,157960.49,2.0,0.0,0.0,136602.8,3,0,Paris-France,Male
610.0,23.0,6.0,126654.11,2.0,1.0,1.0,176512.53,3,0,Berlin-Germany,Female
619.0,33.0,0.0,0.0,2.0,1.0,0.0,92277.47,4,0,Madrid-Spain,Female
645.0,35.0,9.0,151925.94,1.0,1.0,1.0,140122.38,3,0,Madrid-Spain,Male
742.0,26.0,1.0,43504.42,1.0,1.0,0.0,119327.75,3,0,Paris-France,Female
679.0,30.0,4.0,131647.98,2.0,1.0,0.0,113657.76,2,0,Berlin-Germany,Unknown
604.0,42.0,2.0,113781.5,1.0,1.0,0.0,20682.46,-3,1,Paris-France,Unknown
712.0,34.0,1.0,98266.1,2.0,1.0,0.0,100556.98,4,0,Berlin-Germany,Female
607.0,34.0,2.0,108410.87,2.0,1.0,0.0,102908.91,2,0,Berlin-Germany,Female
649.0,40.0,10.0,142876.79,1.0,1.0,1.0,53982.47,4,0,Paris-France,Female
703.0,46.0,10.0,0.0,3.0,1.0,0.0,,-1,0,Paris-France,Male
627.0,62.0,2.0,0.0,1.0,1.0,0.0,131300.24,4,1,Paris-France,Unknown
691.0,35.0,7.0,129934.64,1.0,0.0,0.0,75664.56,0,0,Paris-France,Male
530.0,38.0,9.0,0.0,2.0,1.0,1.0,64323.24,4,0,Madrid-Spain,Female
775.0,26.0,9.0,0.0,2.0,1.0,0.0,155221.05,-3,0,Madrid-Spain,Male
563.0,52.0,7.0,0.0,3.0,1.0,0.0,179978.68,-1,1,Paris-France,Female
668.0,31.0,6.0,,1.0,1.0,0.0,102628.98,1,0,Berlin-Germany,Male
738.0,40.0,1.0,127290.61,1.0,1.0,0.0,160810.85,-3,1,Berlin-Germany,Male
743.0,,0.0,95624.92,,1.0,0.0,183569.25,0,0,Madrid-Spain,Male
751.0,38.0,4.0,0.0,2.0,1.0,1.0,74415.17,4,0,Paris-France,Male
535.0,43.0,6.0,105722.69,1.0,1.0,1.0,9241.83,-1,0,Berlin-Germany,Female
792.0,51.0,4.0,133791.8,1.0,1.0,1.0,86638.57,-5,1,Berlin-Germany,Female
776.0,26.0,10.0,124229.14,1.0,0.0,1.0,144682.17,-1,0,Madrid-Spain,Female
